cust_id,city,total_spend,avg_customer_spend
4849,Dubai,11302.86,10975.373986
3508,Abu Dhabi,11302.81,10975.373986
3818,Dubai,11301.64,10975.373986
2189,Abu Dhabi,11299.98,10975.373986
4943,Dubai,11299.58,10975.373986
524,Sharjah,11299.11,10975.373986
3305,Dubai,11298.22,10975.373986
1495,Sharjah,11297.60,10975.373986
1524,Abu Dhabi,11296.81,10975.373986
3041,Dubai,11296.62,10975.373986
4144,Sharjah,11296.03,10975.373986
13,Abu Dhabi,11294.83,10975.373986
3249,Abu Dhabi,11294.59,10975.373986
3848,Abu Dhabi,11294.06,10975.373986
2713,Sharjah,11292.56,10975.373986
3264,Dubai,11292.31,10975.373986
331,Dubai,11289.59,10975.373986
2297,Abu Dhabi,11288.58,10975.373986
2211,Abu Dhabi,11287.22,10975.373986
1355,Abu Dhabi,11286.23,10975.373986
441,Dubai,11285.55,10975.373986
2640,Sharjah,11285.05,10975.373986
931,Dubai,11284.64,10975.373986
2358,Abu Dhabi,11282.85,10975.373986
1963,Dubai,11281.82,10975.373986
1479,Abu Dhabi,11278.54,10975.373986
2353,Dubai,11277.63,10975.373986
3297,Dubai,11276.29,10975.373986
1609,Sharjah,11275.65,10975.373986
4600,Dubai,11275.25,10975.373986
182,Sharjah,11274.72,10975.373986
4210,Dubai,11274.20,10975.373986
698,Sharjah,11273.92,10975.373986
2687,Sharjah,11273.59,10975.373986
1442,Dubai,11272.62,10975.373986
4507,Dubai,11272.27,10975.373986
4754,Dubai,11270.23,10975.373986
3938,Dubai,11270.00,10975.373986
2231,Dubai,11268.55,10975.373986
4683,Sharjah,11267.79,10975.373986
729,Abu Dhabi,11264.58,10975.373986
1924,Abu Dhabi,11264.25,10975.373986
3693,Sharjah,11264.24,10975.373986
910,Abu Dhabi,11262.26,10975.373986
1644,Abu Dhabi,11261.71,10975.373986
662,Sharjah,11261.19,10975.373986
2428,Abu Dhabi,11259.63,10975.373986
4763,Dubai,11259.48,10975.373986
1758,Dubai,11258.71,10975.373986
1268,Dubai,11256.25,10975.373986
1826,Abu Dhabi,11255.53,10975.373986
546,Dubai,11254.69,10975.373986
1562,Abu Dhabi,11254.35,10975.373986
4569,Dubai,11253.92,10975.373986
4633,Sharjah,11251.51,10975.373986
3976,Dubai,11251.20,10975.373986
986,Dubai,11250.85,10975.373986
2720,Dubai,11249.75,10975.373986
2475,Dubai,11249.49,10975.373986
1083,Dubai,11249.21,10975.373986
2227,Abu Dhabi,11249.21,10975.373986
1045,Abu Dhabi,11248.16,10975.373986
2976,Abu Dhabi,11247.19,10975.373986
1058,Abu Dhabi,11245.31,10975.373986
3447,Dubai,11245.09,10975.373986
1046,Dubai,11238.68,10975.373986
1796,Dubai,11238.17,10975.373986
3104,Sharjah,11238.05,10975.373986
1209,Dubai,11237.79,10975.373986
640,Dubai,11237.32,10975.373986
1023,Dubai,11237.17,10975.373986
4262,Dubai,11235.82,10975.373986
3477,Dubai,11235.42,10975.373986
593,Abu Dhabi,11233.58,10975.373986
2233,Dubai,11231.36,10975.373986
1068,Abu Dhabi,11229.83,10975.373986
2540,Dubai,11228.66,10975.373986
721,Dubai,11227.97,10975.373986
1637,Dubai,11227.80,10975.373986
520,Abu Dhabi,11227.60,10975.373986
2782,Abu Dhabi,11227.27,10975.373986
1828,Abu Dhabi,11225.98,10975.373986
3545,Dubai,11225.65,10975.373986
144,Sharjah,11223.87,10975.373986
3505,Abu Dhabi,11223.79,10975.373986
2092,Sharjah,11223.53,10975.373986
4533,Abu Dhabi,11219.32,10975.373986
3708,Abu Dhabi,11219.06,10975.373986
1270,Dubai,11218.79,10975.373986
636,Sharjah,11218.15,10975.373986
2311,Abu Dhabi,11217.86,10975.373986
1122,Sharjah,11217.21,10975.373986
2159,Dubai,11216.06,10975.373986
1294,Dubai,11215.91,10975.373986
4230,Dubai,11215.74,10975.373986
985,Dubai,11215.44,10975.373986
4428,Abu Dhabi,11215.39,10975.373986
115,Abu Dhabi,11214.24,10975.373986
4358,Sharjah,11214.11,10975.373986
719,Dubai,11212.50,10975.373986
1720,Dubai,11211.45,10975.373986
1164,Dubai,11210.38,10975.373986
1928,Sharjah,11208.66,10975.373986
3895,Abu Dhabi,11206.29,10975.373986
4613,Abu Dhabi,11205.36,10975.373986
1187,Abu Dhabi,11204.90,10975.373986
2294,Dubai,11204.43,10975.373986
3960,Abu Dhabi,11202.22,10975.373986
16,Abu Dhabi,11201.61,10975.373986
416,Dubai,11200.18,10975.373986
2817,Dubai,11200.09,10975.373986
514,Dubai,11196.21,10975.373986
2702,Dubai,11196.09,10975.373986
3908,Dubai,11195.24,10975.373986
4883,Dubai,11194.85,10975.373986
1987,Dubai,11194.01,10975.373986
2115,Dubai,11193.74,10975.373986
2678,Dubai,11193.15,10975.373986
4279,Dubai,11192.69,10975.373986
2260,Dubai,11191.94,10975.373986
2102,Dubai,11191.12,10975.373986
4570,Dubai,11190.30,10975.373986
3370,Dubai,11188.73,10975.373986
553,Abu Dhabi,11188.63,10975.373986
3258,Sharjah,11187.61,10975.373986
1511,Abu Dhabi,11186.73,10975.373986
3347,Dubai,11185.70,10975.373986
832,Sharjah,11185.41,10975.373986
3762,Abu Dhabi,11185.30,10975.373986
3592,Dubai,11184.68,10975.373986
181,Abu Dhabi,11183.74,10975.373986
3123,Sharjah,11183.14,10975.373986
3129,Abu Dhabi,11182.68,10975.373986
4289,Abu Dhabi,11179.71,10975.373986
4680,Sharjah,11178.80,10975.373986
3835,Dubai,11178.59,10975.373986
3928,Abu Dhabi,11178.09,10975.373986
2506,Abu Dhabi,11176.95,10975.373986
2635,Dubai,11174.72,10975.373986
981,Dubai,11174.28,10975.373986
3754,Sharjah,11174.24,10975.373986
528,Dubai,11173.31,10975.373986
3897,Dubai,11173.08,10975.373986
1390,Dubai,11173.01,10975.373986
3547,Dubai,11172.20,10975.373986
3697,Sharjah,11170.62,10975.373986
3586,Dubai,11168.37,10975.373986
851,Sharjah,11168.07,10975.373986
1988,Sharjah,11165.87,10975.373986
3990,Dubai,11164.79,10975.373986
3753,Dubai,11164.33,10975.373986
1764,Dubai,11163.21,10975.373986
3299,Abu Dhabi,11163.03,10975.373986
3171,Dubai,11162.88,10975.373986
4093,Abu Dhabi,11162.65,10975.373986
3214,Dubai,11162.58,10975.373986
3741,Dubai,11161.40,10975.373986
3551,Abu Dhabi,11160.12,10975.373986
2683,Dubai,11159.62,10975.373986
2848,Dubai,11158.64,10975.373986
3773,Dubai,11156.92,10975.373986
532,Sharjah,11155.49,10975.373986
947,Dubai,11152.53,10975.373986
4025,Dubai,11152.22,10975.373986
1283,Abu Dhabi,11151.52,10975.373986
4989,Abu Dhabi,11148.89,10975.373986
2482,Abu Dhabi,11146.84,10975.373986
2779,Sharjah,11146.63,10975.373986
2450,Sharjah,11144.18,10975.373986
4033,Dubai,11143.96,10975.373986
3529,Dubai,11143.77,10975.373986
2629,Dubai,11142.87,10975.373986
3146,Abu Dhabi,11141.79,10975.373986
4348,Dubai,11139.12,10975.373986
957,Dubai,11138.70,10975.373986
3070,Sharjah,11138.08,10975.373986
209,Sharjah,11137.79,10975.373986
3278,Dubai,11136.73,10975.373986
3398,Abu Dhabi,11136.28,10975.373986
1166,Abu Dhabi,11135.29,10975.373986
2104,Dubai,11131.66,10975.373986
2276,Dubai,11131.53,10975.373986
3020,Dubai,11130.69,10975.373986
4060,Abu Dhabi,11129.61,10975.373986
1125,Dubai,11129.17,10975.373986
2493,Dubai,11129.06,10975.373986
290,Dubai,11127.75,10975.373986
2223,Sharjah,11127.72,10975.373986
3952,Dubai,11127.09,10975.373986
4170,Dubai,11126.91,10975.373986
4473,Abu Dhabi,11126.03,10975.373986
1232,Dubai,11124.77,10975.373986
3186,Dubai,11123.99,10975.373986
3977,Dubai,11121.86,10975.373986
2966,Abu Dhabi,11119.43,10975.373986
578,Dubai,11119.43,10975.373986
1244,Sharjah,11115.76,10975.373986
2882,Dubai,11114.59,10975.373986
692,Abu Dhabi,11114.07,10975.373986
140,Dubai,11113.92,10975.373986
3714,Dubai,11112.61,10975.373986
2644,Abu Dhabi,11108.88,10975.373986
1127,Abu Dhabi,11107.55,10975.373986
607,Sharjah,11106.64,10975.373986
2126,Dubai,11106.51,10975.373986
2897,Dubai,11103.57,10975.373986
4241,Dubai,11103.20,10975.373986
30,Abu Dhabi,11102.65,10975.373986
3335,Dubai,11102.46,10975.373986
1332,Dubai,11102.41,10975.373986
3384,Dubai,11101.75,10975.373986
1989,Dubai,11101.70,10975.373986
1970,Dubai,11101.62,10975.373986
1792,Sharjah,11101.58,10975.373986
2995,Dubai,11099.46,10975.373986
1527,Abu Dhabi,11099.23,10975.373986
2544,Dubai,11099.12,10975.373986
4449,Dubai,11099.11,10975.373986
4365,Sharjah,11098.97,10975.373986
3597,Sharjah,11096.91,10975.373986
2974,Abu Dhabi,11095.64,10975.373986
4681,Dubai,11095.30,10975.373986
1149,Dubai,11094.54,10975.373986
106,Sharjah,11093.94,10975.373986
1666,Abu Dhabi,11093.61,10975.373986
2833,Dubai,11092.37,10975.373986
4113,Abu Dhabi,11092.33,10975.373986
2935,Dubai,11092.30,10975.373986
1857,Sharjah,11091.24,10975.373986
1429,Abu Dhabi,11090.82,10975.373986
2421,Dubai,11087.34,10975.373986
4004,Dubai,11084.99,10975.373986
4220,Abu Dhabi,11084.98,10975.373986
4545,Dubai,11084.52,10975.373986
646,Sharjah,11084.10,10975.373986
476,Dubai,11082.39,10975.373986
2339,Dubai,11081.96,10975.373986
4385,Sharjah,11081.02,10975.373986
4257,Dubai,11079.71,10975.373986
1759,Abu Dhabi,11078.97,10975.373986
3647,Abu Dhabi,11078.88,10975.373986
215,Dubai,11078.10,10975.373986
3176,Dubai,11077.89,10975.373986
31,Dubai,11076.46,10975.373986
2764,Dubai,11076.44,10975.373986
3577,Abu Dhabi,11075.61,10975.373986
3983,Abu Dhabi,11075.34,10975.373986
275,Dubai,11075.26,10975.373986
1160,Dubai,11074.93,10975.373986
885,Dubai,11073.76,10975.373986
4748,Abu Dhabi,11073.19,10975.373986
1428,Dubai,11072.42,10975.373986
2954,Sharjah,11072.06,10975.373986
2555,Dubai,11069.29,10975.373986
914,Dubai,11067.50,10975.373986
3958,Dubai,11067.38,10975.373986
4151,Abu Dhabi,11067.00,10975.373986
4992,Dubai,11066.25,10975.373986
1504,Sharjah,11065.76,10975.373986
609,Dubai,11062.55,10975.373986
879,Sharjah,11061.09,10975.373986
189,Abu Dhabi,11056.77,10975.373986
2253,Abu Dhabi,11055.58,10975.373986
4436,Sharjah,11055.37,10975.373986
2362,Sharjah,11054.72,10975.373986
2799,Sharjah,11054.39,10975.373986
556,Abu Dhabi,11052.81,10975.373986
3130,Abu Dhabi,11051.96,10975.373986
3239,Sharjah,11049.54,10975.373986
4145,Abu Dhabi,11048.19,10975.373986
3386,Abu Dhabi,11047.44,10975.373986
329,Sharjah,11045.82,10975.373986
2418,Dubai,11043.65,10975.373986
220,Dubai,11043.39,10975.373986
2535,Sharjah,11042.19,10975.373986
4125,Abu Dhabi,11038.98,10975.373986
3322,Dubai,11038.15,10975.373986
99,Dubai,11037.88,10975.373986
1918,Dubai,11037.10,10975.373986
1472,Dubai,11036.09,10975.373986
1724,Dubai,11035.91,10975.373986
4761,Abu Dhabi,11035.54,10975.373986
792,Abu Dhabi,11034.77,10975.373986
4892,Dubai,11033.47,10975.373986
3410,Dubai,11032.37,10975.373986
2633,Sharjah,11031.39,10975.373986
1158,Abu Dhabi,11029.37,10975.373986
2029,Abu Dhabi,11028.61,10975.373986
2452,Abu Dhabi,11024.77,10975.373986
3859,Dubai,11023.88,10975.373986
642,Abu Dhabi,11022.34,10975.373986
3095,Sharjah,11022.19,10975.373986
3014,Sharjah,11021.41,10975.373986
3153,Dubai,11020.61,10975.373986
1345,Abu Dhabi,11019.82,10975.373986
1760,Sharjah,11011.24,10975.373986
3713,Dubai,11010.99,10975.373986
4925,Sharjah,11010.88,10975.373986
3128,Dubai,11010.55,10975.373986
4137,Sharjah,11009.50,10975.373986
4303,Abu Dhabi,11009.17,10975.373986
3125,Abu Dhabi,11008.43,10975.373986
3298,Dubai,11007.83,10975.373986
3919,Dubai,11006.14,10975.373986
1740,Dubai,11005.25,10975.373986
1326,Sharjah,11005.03,10975.373986
2193,Sharjah,11003.70,10975.373986
3300,Abu Dhabi,11002.74,10975.373986
2460,Sharjah,11002.53,10975.373986
2,Abu Dhabi,11002.53,10975.373986
1889,Dubai,11002.16,10975.373986
4000,Abu Dhabi,11001.93,10975.373986
3826,Dubai,10999.69,10975.373986
205,Dubai,10998.50,10975.373986
4471,Sharjah,10996.47,10975.373986
1947,Dubai,10995.77,10975.373986
2599,Dubai,10994.88,10975.373986
4909,Dubai,10994.47,10975.373986
839,Abu Dhabi,10992.38,10975.373986
4084,Dubai,10992.18,10975.373986
237,Dubai,10991.63,10975.373986
4119,Dubai,10990.32,10975.373986
1082,Abu Dhabi,10989.63,10975.373986
3847,Dubai,10988.90,10975.373986
4810,Dubai,10988.52,10975.373986
1565,Abu Dhabi,10987.41,10975.373986
1995,Sharjah,10987.12,10975.373986
355,Dubai,10986.52,10975.373986
3240,Sharjah,10984.04,10975.373986
4028,Abu Dhabi,10983.97,10975.373986
2747,Abu Dhabi,10983.75,10975.373986
1799,Dubai,10978.29,10975.373986
980,Sharjah,10976.35,10975.373986
4457,Sharjah,10975.95,10975.373986
2271,Dubai,10975.46,10975.373986
