cust_id,city,total_spend,spend_tier
215,Dubai,11078.10,Medium
3176,Dubai,11077.89,Medium
31,Dubai,11076.46,Medium
2764,Dubai,11076.44,Medium
3577,Abu Dhabi,11075.61,Medium
3983,Abu Dhabi,11075.34,Medium
275,Dubai,11075.26,Medium
1160,Dubai,11074.93,Medium
885,Dubai,11073.76,Medium
4748,Abu Dhabi,11073.19,Medium
1428,Dubai,11072.42,Medium
2954,Sharjah,11072.06,Medium
2555,Dubai,11069.29,Medium
914,Dubai,11067.50,Medium
3958,Dubai,11067.38,Medium
4151,Abu Dhabi,11067.00,Medium
4992,Dubai,11066.25,Medium
1504,Sharjah,11065.76,Medium
609,Dubai,11062.55,Medium
879,Sharjah,11061.09,Medium
189,Abu Dhabi,11056.77,Medium
2253,Abu Dhabi,11055.58,Medium
4436,Sharjah,11055.37,Medium
2362,Sharjah,11054.72,Medium
2799,Sharjah,11054.39,Medium
556,Abu Dhabi,11052.81,Medium
3130,Abu Dhabi,11051.96,Medium
3239,Sharjah,11049.54,Medium
4145,Abu Dhabi,11048.19,Medium
3386,Abu Dhabi,11047.44,Medium
329,Sharjah,11045.82,Medium
2418,Dubai,11043.65,Medium
220,Dubai,11043.39,Medium
2535,Sharjah,11042.19,Medium
4125,Abu Dhabi,11038.98,Medium
3322,Dubai,11038.15,Medium
99,Dubai,11037.88,Medium
1918,Dubai,11037.10,Medium
1472,Dubai,11036.09,Medium
1724,Dubai,11035.91,Medium
4761,Abu Dhabi,11035.54,Medium
792,Abu Dhabi,11034.77,Medium
4892,Dubai,11033.47,Medium
3410,Dubai,11032.37,Medium
2633,Sharjah,11031.39,Medium
1158,Abu Dhabi,11029.37,Medium
2029,Abu Dhabi,11028.61,Medium
2452,Abu Dhabi,11024.77,Medium
3859,Dubai,11023.88,Medium
642,Abu Dhabi,11022.34,Medium
3095,Sharjah,11022.19,Medium
3014,Sharjah,11021.41,Medium
3153,Dubai,11020.61,Medium
1345,Abu Dhabi,11019.82,Medium
1760,Sharjah,11011.24,Medium
3713,Dubai,11010.99,Medium
4925,Sharjah,11010.88,Medium
3128,Dubai,11010.55,Medium
4137,Sharjah,11009.50,Medium
4303,Abu Dhabi,11009.17,Medium
3125,Abu Dhabi,11008.43,Medium
3298,Dubai,11007.83,Medium
3919,Dubai,11006.14,Medium
1740,Dubai,11005.25,Medium
1326,Sharjah,11005.03,Medium
2193,Sharjah,11003.70,Medium
3300,Abu Dhabi,11002.74,Medium
2460,Sharjah,11002.53,Medium
2,Abu Dhabi,11002.53,Medium
1889,Dubai,11002.16,Medium
4000,Abu Dhabi,11001.93,Medium
3826,Dubai,10999.69,Medium
205,Dubai,10998.50,Medium
4471,Sharjah,10996.47,Medium
1947,Dubai,10995.77,Medium
2599,Dubai,10994.88,Medium
4909,Dubai,10994.47,Medium
839,Abu Dhabi,10992.38,Medium
4084,Dubai,10992.18,Medium
237,Dubai,10991.63,Medium
4119,Dubai,10990.32,Medium
1082,Abu Dhabi,10989.63,Medium
3847,Dubai,10988.90,Medium
4810,Dubai,10988.52,Medium
1565,Abu Dhabi,10987.41,Medium
1995,Sharjah,10987.12,Medium
355,Dubai,10986.52,Medium
3240,Sharjah,10984.04,Medium
4028,Abu Dhabi,10983.97,Medium
2747,Abu Dhabi,10983.75,Medium
1799,Dubai,10978.29,Medium
980,Sharjah,10976.35,Medium
4457,Sharjah,10975.95,Medium
2271,Dubai,10975.46,Medium
1259,Abu Dhabi,10974.79,Medium
2219,Dubai,10974.27,Medium
3313,Dubai,10970.52,Medium
4712,Dubai,10969.73,Medium
752,Dubai,10969.31,Medium
625,Abu Dhabi,10968.93,Medium
1977,Sharjah,10967.64,Medium
4999,Sharjah,10966.71,Medium
2325,Abu Dhabi,10965.93,Medium
4947,Abu Dhabi,10965.29,Medium
4724,Abu Dhabi,10963.25,Medium
1708,Abu Dhabi,10962.53,Medium
2602,Dubai,10962.48,Medium
1097,Dubai,10960.30,Medium
2984,Dubai,10959.19,Medium
3740,Dubai,10958.88,Medium
1243,Dubai,10958.73,Medium
2754,Dubai,10957.15,Medium
2541,Dubai,10956.94,Medium
954,Abu Dhabi,10955.84,Medium
24,Sharjah,10954.94,Medium
4659,Abu Dhabi,10949.22,Medium
10,Sharjah,10948.98,Medium
2560,Dubai,10948.08,Medium
3061,Dubai,10946.74,Medium
714,Abu Dhabi,10946.62,Medium
1943,Dubai,10945.55,Medium
1913,Abu Dhabi,10945.06,Medium
1047,Sharjah,10944.65,Medium
4196,Dubai,10943.77,Medium
4753,Dubai,10942.40,Medium
695,Dubai,10941.87,Medium
488,Abu Dhabi,10940.67,Medium
3250,Dubai,10940.41,Medium
819,Dubai,10938.42,Medium
2162,Dubai,10938.13,Medium
3605,Dubai,10937.05,Medium
3078,Sharjah,10936.48,Medium
3672,Abu Dhabi,10936.11,Medium
460,Dubai,10935.96,Medium
4729,Sharjah,10935.13,Medium
3575,Dubai,10934.85,Medium
3405,Dubai,10932.25,Medium
3255,Dubai,10931.39,Medium
3829,Dubai,10931.30,Medium
1686,Abu Dhabi,10931.02,Medium
3628,Sharjah,10930.94,Medium
4414,Dubai,10929.48,Medium
395,Dubai,10929.42,Medium
3955,Abu Dhabi,10928.91,Medium
291,Sharjah,10928.61,Medium
1705,Dubai,10928.51,Medium
2694,Abu Dhabi,10927.13,Medium
2403,Dubai,10927.09,Medium
3548,Dubai,10923.12,Medium
4087,Dubai,10922.17,Medium
3739,Abu Dhabi,10920.73,Medium
3440,Dubai,10920.65,Medium
2741,Sharjah,10919.78,Medium
4209,Dubai,10918.32,Medium
4465,Dubai,10918.28,Medium
3759,Dubai,10918.08,Medium
3665,Sharjah,10918.03,Medium
742,Abu Dhabi,10916.61,Medium
187,Abu Dhabi,10915.74,Medium
3443,Abu Dhabi,10915.31,Medium
2387,Abu Dhabi,10914.82,Medium
1739,Dubai,10914.19,Medium
2700,Dubai,10912.90,Medium
4829,Dubai,10912.49,Medium
906,Sharjah,10912.31,Medium
4347,Dubai,10909.26,Medium
1028,Sharjah,10909.09,Medium
2044,Sharjah,10907.71,Medium
3765,Abu Dhabi,10907.51,Medium
461,Dubai,10905.10,Medium
3280,Dubai,10904.84,Medium
3087,Sharjah,10902.55,Medium
907,Abu Dhabi,10901.22,Medium
1019,Dubai,10899.73,Medium
2858,Dubai,10898.26,Medium
3217,Dubai,10897.97,Medium
2066,Dubai,10896.12,Medium
2801,Sharjah,10895.42,Medium
4378,Dubai,10894.26,Medium
2946,Dubai,10890.45,Medium
3670,Abu Dhabi,10888.66,Medium
1710,Sharjah,10888.41,Medium
2447,Sharjah,10885.83,Medium
543,Abu Dhabi,10885.82,Medium
1529,Dubai,10882.85,Medium
3433,Abu Dhabi,10881.83,Medium
177,Sharjah,10881.64,Medium
384,Dubai,10879.14,Medium
89,Abu Dhabi,10878.91,Medium
4134,Dubai,10877.93,Medium
3894,Sharjah,10877.70,Medium
3684,Sharjah,10876.65,Medium
1103,Abu Dhabi,10875.05,Medium
1587,Abu Dhabi,10873.61,Medium
3117,Dubai,10871.83,Medium
2653,Abu Dhabi,10871.16,Medium
3141,Dubai,10871.11,Medium
1771,Abu Dhabi,10870.46,Medium
3267,Dubai,10869.69,Medium
4384,Dubai,10867.01,Medium
887,Dubai,10863.96,Medium
3147,Abu Dhabi,10862.46,Medium
2002,Sharjah,10861.82,Medium
2878,Sharjah,10859.37,Medium
929,Dubai,10857.29,Medium
4953,Dubai,10856.76,Medium
865,Sharjah,10856.24,Medium
2050,Abu Dhabi,10855.34,Medium
2543,Sharjah,10854.76,Medium
4785,Dubai,10854.02,Medium
4936,Dubai,10852.05,Medium
1346,Dubai,10851.87,Medium
2851,Abu Dhabi,10851.29,Medium
2046,Abu Dhabi,10851.06,Medium
3855,Sharjah,10849.94,Medium
4616,Abu Dhabi,10849.09,Medium
627,Dubai,10848.47,Medium
4776,Dubai,10847.54,Medium
1419,Dubai,10846.46,Medium
4621,Abu Dhabi,10845.95,Medium
3113,Sharjah,10844.52,Medium
1433,Dubai,10843.55,Medium
895,Abu Dhabi,10843.28,Medium
367,Abu Dhabi,10843.14,Medium
451,Sharjah,10843.11,Medium
3408,Abu Dhabi,10840.45,Medium
2549,Dubai,10839.87,Medium
1189,Dubai,10839.86,Medium
1412,Dubai,10839.81,Medium
2476,Abu Dhabi,10838.68,Medium
3301,Sharjah,10838.26,Medium
992,Dubai,10837.88,Medium
383,Dubai,10837.19,Medium
3138,Dubai,10836.80,Medium
2026,Sharjah,10836.42,Medium
977,Dubai,10836.41,Medium
4027,Dubai,10835.64,Medium
4734,Dubai,10833.45,Medium
1238,Dubai,10831.15,Medium
3582,Abu Dhabi,10830.91,Medium
1685,Abu Dhabi,10830.84,Medium
4278,Abu Dhabi,10830.44,Medium
1806,Dubai,10827.18,Medium
4477,Abu Dhabi,10827.05,Medium
3517,Dubai,10826.86,Medium
1838,Dubai,10826.69,Medium
2522,Sharjah,10825.80,Medium
4628,Abu Dhabi,10824.94,Medium
2144,Dubai,10824.90,Medium
2751,Sharjah,10824.36,Medium
3932,Dubai,10824.32,Medium
3502,Dubai,10822.91,Medium
889,Abu Dhabi,10822.54,Medium
164,Abu Dhabi,10821.63,Medium
803,Dubai,10820.08,Medium
2527,Dubai,10817.98,Medium
2077,Dubai,10816.89,Medium
4182,Dubai,10816.11,Medium
2981,Abu Dhabi,10813.31,Medium
4607,Abu Dhabi,10812.51,Medium
2802,Abu Dhabi,10812.25,Medium
173,Dubai,10811.66,Medium
379,Sharjah,10809.95,Medium
3359,Dubai,10808.80,Medium
934,Dubai,10806.91,Medium
3271,Sharjah,10804.91,Medium
2698,Dubai,10804.12,Medium
1085,Abu Dhabi,10803.50,Medium
4147,Abu Dhabi,10803.44,Medium
4527,Dubai,10802.96,Medium
4862,Dubai,10802.53,Medium
73,Abu Dhabi,10802.14,Medium
2597,Sharjah,10802.11,Medium
3748,Dubai,10801.76,Medium
2480,Dubai,10801.50,Medium
2550,Abu Dhabi,10798.80,Medium
2632,Dubai,10798.50,Medium
1657,Dubai,10798.35,Medium
709,Dubai,10797.17,Medium
4623,Sharjah,10796.42,Medium
1255,Abu Dhabi,10796.15,Medium
4271,Dubai,10795.95,Medium
316,Abu Dhabi,10795.54,Medium
3093,Dubai,10795.29,Medium
4116,Abu Dhabi,10794.09,Medium
2963,Abu Dhabi,10793.36,Medium
2025,Abu Dhabi,10792.21,Medium
4272,Abu Dhabi,10789.53,Medium
2105,Dubai,10788.88,Medium
3429,Dubai,10788.36,Medium
82,Dubai,10787.39,Medium
653,Dubai,10786.31,Medium
4794,Sharjah,10785.96,Medium
2648,Abu Dhabi,10785.63,Medium
494,Dubai,10785.51,Medium
3064,Sharjah,10784.92,Medium
4123,Dubai,10783.74,Medium
109,Abu Dhabi,10781.35,Medium
3901,Abu Dhabi,10781.03,Medium
2243,Sharjah,10778.47,Medium
4622,Abu Dhabi,10777.49,Medium
4615,Abu Dhabi,10776.60,Medium
438,Dubai,10774.97,Medium
3730,Sharjah,10773.71,Medium
3463,Abu Dhabi,10771.86,Medium
26,Dubai,10767.67,Medium
1420,Dubai,10767.26,Medium
4874,Dubai,10765.45,Medium
2631,Dubai,10764.27,Medium
4163,Dubai,10764.23,Medium
1653,Abu Dhabi,10764.08,Medium
1141,Abu Dhabi,10762.91,Medium
1487,Dubai,10762.05,Medium
1219,Abu Dhabi,10759.77,Medium
499,Abu Dhabi,10759.69,Medium
3689,Abu Dhabi,10758.11,Medium
637,Abu Dhabi,10756.42,Medium
1336,Sharjah,10755.81,Medium
2060,Abu Dhabi,10755.28,Medium
2778,Sharjah,10751.25,Medium
1519,Abu Dhabi,10750.67,Medium
4841,Sharjah,10750.60,Medium
4200,Dubai,10749.09,Medium
566,Dubai,10748.14,Medium
866,Dubai,10747.49,Medium
4885,Dubai,10745.82,Medium
2009,Dubai,10744.85,Medium
715,Sharjah,10743.86,Medium
4814,Dubai,10743.63,Medium
3325,Dubai,10743.40,Medium
1615,Dubai,10740.67,Medium
4927,Dubai,10740.64,Medium
4447,Abu Dhabi,10739.74,Medium
628,Dubai,10738.59,Medium
2828,Dubai,10736.05,Medium
192,Abu Dhabi,10735.87,Medium
4407,Sharjah,10735.50,Medium
1762,Sharjah,10735.01,Medium
3065,Abu Dhabi,10733.23,Medium
1590,Dubai,10732.50,Medium
3009,Abu Dhabi,10731.71,Medium
620,Abu Dhabi,10730.57,Medium
4914,Dubai,10729.96,Medium
4934,Dubai,10729.11,Medium
4455,Abu Dhabi,10728.60,Medium
950,Sharjah,10727.50,Medium
28,Dubai,10727.19,Medium
2131,Dubai,10726.37,Medium
2853,Abu Dhabi,10724.42,Medium
4133,Sharjah,10724.19,Medium
1625,Abu Dhabi,10723.68,Medium
4389,Sharjah,10722.38,Medium
1501,Abu Dhabi,10721.46,Medium
4234,Sharjah,10720.86,Medium
3373,Sharjah,10720.62,Medium
730,Dubai,10720.46,Medium
4064,Dubai,10719.44,Medium
1646,Abu Dhabi,10719.20,Medium
1834,Dubai,10718.64,Medium
4246,Abu Dhabi,10717.68,Medium
1094,Abu Dhabi,10716.25,Medium
4595,Abu Dhabi,10715.92,Medium
4383,Sharjah,10715.62,Medium
1804,Dubai,10715.37,Medium
1361,Sharjah,10715.01,Medium
3344,Dubai,10714.30,Medium
659,Sharjah,10713.93,Medium
4121,Abu Dhabi,10712.96,Medium
2093,Abu Dhabi,10712.13,Medium
2154,Abu Dhabi,10711.72,Medium
4223,Dubai,10711.56,Medium
4695,Dubai,10710.60,Medium
4933,Dubai,10706.83,Medium
1120,Dubai,10705.37,Medium
4970,Dubai,10704.43,Medium
558,Abu Dhabi,10704.39,Medium
3008,Dubai,10704.17,Medium
3985,Dubai,10702.87,Medium
121,Sharjah,10702.45,Medium
4355,Dubai,10701.53,Medium
4702,Abu Dhabi,10701.50,Medium
1731,Sharjah,10701.16,Medium
1795,Dubai,10701.01,Medium
1217,Sharjah,10699.11,Medium
4435,Abu Dhabi,10698.43,Medium
2627,Sharjah,10697.05,Medium
1101,Dubai,10695.65,Medium
3085,Dubai,10695.33,Medium
1601,Abu Dhabi,10692.98,Medium
4076,Dubai,10690.66,Medium
4195,Sharjah,10689.53,Medium
529,Abu Dhabi,10688.26,Medium
4494,Abu Dhabi,10685.99,Medium
1807,Abu Dhabi,10684.39,Medium
2153,Abu Dhabi,10684.08,Medium
3160,Sharjah,10683.87,Medium
2756,Dubai,10681.47,Medium
2074,Abu Dhabi,10679.98,Medium
2204,Dubai,10678.07,Medium
4258,Abu Dhabi,10677.13,Medium
1776,Abu Dhabi,10676.57,Medium
3734,Sharjah,10675.99,Medium
3882,Sharjah,10675.49,Medium
2116,Abu Dhabi,10672.05,Medium
783,Sharjah,10671.45,Medium
3804,Abu Dhabi,10671.17,Medium
4307,Dubai,10669.29,Medium
1942,Dubai,10668.93,Medium
272,Dubai,10668.05,Medium
4898,Abu Dhabi,10667.51,Medium
1647,Abu Dhabi,10665.59,Medium
2718,Dubai,10664.87,Medium
153,Sharjah,10664.15,Medium
2944,Sharjah,10664.06,Medium
1772,Sharjah,10663.80,Medium
2107,Dubai,10663.34,Medium
2924,Dubai,10663.23,Medium
159,Sharjah,10663.22,Medium
4853,Dubai,10661.18,Medium
244,Dubai,10660.51,Medium
2787,Dubai,10658.09,Medium
690,Dubai,10658.02,Medium
1726,Dubai,10657.56,Medium
5,Abu Dhabi,10657.03,Medium
4405,Abu Dhabi,10654.86,Medium
3667,Dubai,10654.61,Medium
4107,Dubai,10652.74,Medium
3193,Dubai,10650.82,Medium
3137,Dubai,10650.28,Medium
875,Sharjah,10648.96,Medium
4580,Abu Dhabi,10648.95,Medium
4426,Abu Dhabi,10648.21,Medium
3630,Abu Dhabi,10648.13,Medium
2100,Sharjah,10647.08,Medium
4325,Abu Dhabi,10645.64,Medium
270,Sharjah,10644.85,Medium
3903,Dubai,10644.50,Medium
4049,Abu Dhabi,10642.63,Medium
3229,Abu Dhabi,10642.23,Medium
3001,Sharjah,10642.13,Medium
4844,Sharjah,10641.98,Medium
293,Dubai,10639.88,Medium
745,Dubai,10639.04,Medium
4400,Dubai,10638.67,Medium
3889,Dubai,10637.13,Medium
3254,Sharjah,10636.57,Medium
1713,Dubai,10634.01,Medium
572,Dubai,10633.64,Medium
450,Sharjah,10633.53,Medium
1182,Abu Dhabi,10632.26,Medium
4476,Abu Dhabi,10631.92,Medium
816,Sharjah,10631.87,Medium
763,Sharjah,10631.79,Medium
3822,Dubai,10631.78,Medium
1025,Dubai,10626.85,Medium
582,Sharjah,10626.18,Medium
3658,Abu Dhabi,10625.60,Medium
222,Abu Dhabi,10624.81,Medium
2382,Sharjah,10623.80,Medium
4108,Abu Dhabi,10622.15,Medium
3082,Dubai,10620.21,Medium
282,Abu Dhabi,10616.73,Medium
3620,Sharjah,10616.18,Medium
4074,Sharjah,10615.76,Medium
1742,Abu Dhabi,10614.28,Medium
538,Dubai,10614.07,Medium
2024,Sharjah,10612.90,Medium
2454,Dubai,10612.59,Medium
2443,Sharjah,10608.00,Medium
796,Dubai,10607.28,Medium
1895,Abu Dhabi,10605.36,Medium
4393,Dubai,10604.80,Medium
3687,Abu Dhabi,10602.89,Medium
1303,Dubai,10602.77,Medium
4957,Dubai,10602.63,Medium
3198,Sharjah,10602.52,Medium
2427,Sharjah,10600.95,Medium
3120,Dubai,10598.74,Medium
4256,Abu Dhabi,10595.91,Medium
4842,Dubai,10593.65,Medium
2150,Abu Dhabi,10592.61,Medium
2780,Sharjah,10591.85,Medium
873,Abu Dhabi,10591.00,Medium
4631,Abu Dhabi,10590.56,Medium
3068,Dubai,10589.82,Medium
3205,Dubai,10589.62,Medium
1645,Dubai,10588.92,Medium
2776,Sharjah,10588.29,Medium
4351,Dubai,10587.28,Medium
1797,Abu Dhabi,10586.54,Medium
1267,Abu Dhabi,10586.37,Medium
2945,Dubai,10585.21,Medium
2417,Dubai,10584.82,Medium
2862,Sharjah,10584.42,Medium
2383,Abu Dhabi,10583.84,Medium
592,Dubai,10582.47,Medium
4300,Abu Dhabi,10581.34,Medium
741,Abu Dhabi,10579.09,Medium
1430,Sharjah,10578.25,Medium
1463,Dubai,10574.81,Medium
1384,Sharjah,10574.28,Medium
565,Dubai,10574.04,Medium
1486,Sharjah,10574.02,Medium
2637,Dubai,10573.68,Medium
2728,Dubai,10572.98,Medium
1174,Dubai,10572.24,Medium
1351,Dubai,10571.80,Medium
664,Dubai,10571.38,Medium
2857,Sharjah,10570.58,Medium
2739,Abu Dhabi,10569.62,Medium
3351,Dubai,10569.14,Medium
1892,Dubai,10566.87,Medium
2012,Sharjah,10566.33,Medium
3092,Dubai,10566.04,Medium
663,Dubai,10565.28,Medium
3388,Dubai,10564.63,Medium
2533,Abu Dhabi,10564.37,Medium
1289,Dubai,10564.19,Medium
1671,Sharjah,10561.63,Medium
1674,Dubai,10560.53,Medium
725,Dubai,10559.91,Medium
3627,Dubai,10558.64,Medium
246,Sharjah,10558.18,Medium
3047,Abu Dhabi,10557.26,Medium
1179,Abu Dhabi,10556.65,Medium
4732,Abu Dhabi,10556.11,Medium
1885,Abu Dhabi,10555.26,Medium
1980,Abu Dhabi,10555.24,Medium
1001,Sharjah,10553.99,Medium
2323,Sharjah,10553.20,Medium
3691,Dubai,10551.31,Medium
131,Sharjah,10549.55,Medium
154,Sharjah,10546.46,Medium
4120,Sharjah,10545.97,Medium
2497,Dubai,10543.32,Medium
29,Dubai,10543.28,Medium
3397,Dubai,10542.78,Medium
3722,Sharjah,10541.48,Medium
1118,Sharjah,10538.68,Medium
2590,Dubai,10537.18,Medium
760,Abu Dhabi,10536.41,Medium
4582,Abu Dhabi,10535.93,Medium
2893,Dubai,10535.00,Medium
2474,Dubai,10534.75,Medium
4132,Dubai,10534.55,Medium
4330,Abu Dhabi,10534.30,Medium
3599,Dubai,10534.07,Medium
2706,Abu Dhabi,10534.03,Medium
987,Abu Dhabi,10532.46,Medium
2021,Sharjah,10532.30,Medium
3607,Dubai,10530.84,Medium
3812,Sharjah,10529.92,Medium
4673,Abu Dhabi,10529.65,Medium
2572,Dubai,10529.62,Medium
3797,Abu Dhabi,10527.45,Medium
806,Dubai,10526.47,Medium
4773,Abu Dhabi,10525.71,Medium
226,Dubai,10525.38,Medium
1129,Dubai,10524.78,Medium
2743,Dubai,10524.59,Medium
1546,Dubai,10520.41,Medium
3496,Abu Dhabi,10520.11,Medium
261,Dubai,10519.41,Medium
2448,Abu Dhabi,10519.04,Medium
3831,Abu Dhabi,10519.00,Medium
869,Abu Dhabi,10518.96,Medium
759,Dubai,10518.93,Medium
4620,Dubai,10518.87,Medium
585,Dubai,10518.48,Medium
358,Abu Dhabi,10516.67,Medium
1476,Abu Dhabi,10516.05,Medium
1516,Sharjah,10515.01,Medium
4978,Abu Dhabi,10514.87,Medium
3401,Sharjah,10513.75,Medium
1577,Dubai,10513.17,Medium
1059,Abu Dhabi,10513.17,Medium
2913,Sharjah,10509.47,Medium
1557,Dubai,10508.89,Medium
4559,Dubai,10508.35,Medium
2970,Abu Dhabi,10508.16,Medium
2529,Abu Dhabi,10506.27,Medium
2891,Abu Dhabi,10506.09,Medium
307,Abu Dhabi,10505.91,Medium
1497,Dubai,10505.41,Medium
2786,Dubai,10504.09,Medium
42,Dubai,10503.74,Medium
3105,Abu Dhabi,10502.96,Medium
2826,Dubai,10502.42,Medium
4199,Dubai,10500.92,Medium
1689,Abu Dhabi,10500.27,Medium
1571,Abu Dhabi,10500.10,Medium
1506,Dubai,10498.78,Medium
97,Dubai,10498.61,Medium
57,Abu Dhabi,10498.56,Medium
1178,Sharjah,10498.32,Medium
1491,Dubai,10498.12,Medium
2586,Dubai,10496.33,Medium
2313,Sharjah,10495.88,Medium
3108,Dubai,10492.16,Medium
3837,Sharjah,10491.37,Medium
1624,Abu Dhabi,10490.47,Medium
112,Abu Dhabi,10490.34,Medium
1157,Dubai,10489.23,Medium
3625,Sharjah,10489.20,Medium
2547,Dubai,10487.56,Medium
4550,Abu Dhabi,10486.99,Medium
4364,Dubai,10486.63,Medium
1568,Sharjah,10485.93,Medium
168,Abu Dhabi,10484.63,Medium
3537,Dubai,10482.50,Medium
2229,Dubai,10481.71,Medium
248,Dubai,10481.31,Medium
654,Sharjah,10479.57,Medium
1898,Sharjah,10478.34,Medium
347,Dubai,10477.84,Medium
881,Sharjah,10477.83,Medium
2255,Abu Dhabi,10475.59,Medium
3241,Sharjah,10474.38,Medium
789,Abu Dhabi,10473.83,Medium
3805,Sharjah,10473.66,Medium
2556,Abu Dhabi,10473.30,Medium
1488,Dubai,10471.14,Medium
2611,Dubai,10470.45,Medium
3637,Dubai,10469.47,Medium
804,Dubai,10469.39,Medium
374,Sharjah,10469.29,Medium
2847,Dubai,10465.85,Medium
3746,Abu Dhabi,10465.43,Medium
2005,Sharjah,10465.01,Medium
1949,Dubai,10464.90,Medium
3789,Dubai,10464.86,Medium
3027,Dubai,10462.47,Medium
1205,Dubai,10461.62,Medium
167,Sharjah,10460.32,Medium
3079,Dubai,10458.74,Medium
1050,Dubai,10456.44,Medium
403,Dubai,10456.17,Medium
4800,Dubai,10455.92,Medium
2304,Dubai,10454.93,Medium
1855,Dubai,10454.26,Medium
4092,Dubai,10453.31,Medium
4259,Abu Dhabi,10451.16,Medium
2320,Dubai,10449.90,Medium
2745,Dubai,10449.76,Medium
1048,Dubai,10448.73,Medium
635,Sharjah,10448.11,Medium
398,Abu Dhabi,10444.61,Medium
1998,Dubai,10444.51,Medium
2495,Sharjah,10442.47,Medium
2955,Sharjah,10442.33,Medium
3584,Dubai,10441.58,Medium
4157,Sharjah,10441.55,Medium
2894,Abu Dhabi,10441.32,Medium
3522,Dubai,10441.31,Medium
4165,Dubai,10439.55,Medium
2870,Abu Dhabi,10437.69,Medium
4266,Sharjah,10436.58,Medium
2049,Dubai,10435.68,Medium
4700,Abu Dhabi,10433.64,Medium
2601,Abu Dhabi,10432.89,Medium
4409,Sharjah,10432.41,Medium
3721,Sharjah,10431.67,Medium
2033,Dubai,10431.52,Medium
1554,Sharjah,10430.79,Medium
4222,Dubai,10429.50,Medium
4498,Dubai,10428.23,Medium
3460,Dubai,10427.89,Medium
194,Abu Dhabi,10427.79,Medium
3161,Sharjah,10424.41,Medium
2735,Dubai,10424.06,Medium
4441,Abu Dhabi,10422.97,Medium
4963,Abu Dhabi,10422.09,Medium
2008,Dubai,10421.20,Medium
3929,Abu Dhabi,10420.48,Medium
4792,Dubai,10419.52,Medium
3877,Dubai,10417.84,Medium
2354,Abu Dhabi,10415.55,Medium
4205,Abu Dhabi,10415.19,Medium
2505,Dubai,10414.05,Medium
4807,Abu Dhabi,10412.46,Medium
563,Dubai,10412.26,Medium
3220,Dubai,10411.52,Medium
2978,Sharjah,10411.06,Medium
4674,Dubai,10410.88,Medium
4768,Dubai,10407.84,Medium
1513,Dubai,10406.66,Medium
1606,Dubai,10405.28,Medium
4728,Dubai,10401.67,Medium
4707,Dubai,10401.56,Medium
4326,Abu Dhabi,10399.79,Medium
114,Abu Dhabi,10398.47,Medium
3567,Dubai,10398.14,Medium
4044,Dubai,10396.10,Medium
1818,Dubai,10395.76,Medium
81,Dubai,10395.12,Medium
1070,Dubai,10393.97,Medium
3601,Sharjah,10391.43,Medium
3168,Dubai,10388.79,Medium
2258,Dubai,10388.53,Medium
1781,Dubai,10387.51,Medium
2710,Dubai,10387.25,Medium
1738,Dubai,10387.19,Medium
2097,Dubai,10386.24,Medium
2772,Abu Dhabi,10386.22,Medium
4342,Dubai,10385.92,Medium
1517,Dubai,10384.77,Medium
207,Abu Dhabi,10382.98,Medium
2329,Abu Dhabi,10381.75,Medium
630,Dubai,10381.53,Medium
1744,Abu Dhabi,10381.44,Medium
4908,Dubai,10378.66,Medium
2433,Dubai,10377.04,Medium
1234,Dubai,10377.00,Medium
4714,Abu Dhabi,10376.66,Medium
3916,Abu Dhabi,10372.21,Medium
2821,Dubai,10372.15,Medium
1460,Dubai,10370.76,Medium
4654,Dubai,10369.82,Medium
4126,Dubai,10369.65,Medium
4443,Abu Dhabi,10368.96,Medium
1608,Dubai,10368.75,Medium
3481,Sharjah,10367.55,Medium
3954,Dubai,10365.29,Medium
4565,Abu Dhabi,10365.18,Medium
2399,Dubai,10363.50,Medium
2459,Dubai,10363.16,Medium
4522,Dubai,10362.27,Medium
4353,Dubai,10362.19,Medium
1414,Sharjah,10361.87,Medium
3681,Dubai,10361.56,Medium
2468,Abu Dhabi,10360.60,Medium
1698,Sharjah,10359.69,Medium
45,Abu Dhabi,10358.65,Medium
951,Dubai,10358.50,Medium
4475,Dubai,10358.20,Medium
2442,Abu Dhabi,10356.13,Medium
2247,Dubai,10355.21,Medium
3731,Abu Dhabi,10354.46,Medium
2411,Abu Dhabi,10353.97,Medium
2220,Dubai,10353.43,Medium
2536,Dubai,10353.24,Medium
4590,Dubai,10351.77,Medium
3641,Dubai,10350.09,Medium
4770,Dubai,10349.03,Medium
3414,Dubai,10348.12,Medium
3021,Sharjah,10347.87,Medium
234,Dubai,10347.84,Medium
4451,Dubai,10347.44,Medium
3219,Dubai,10347.15,Medium
4859,Dubai,10346.88,Medium
1837,Dubai,10346.62,Medium
817,Dubai,10345.73,Medium
2709,Dubai,10345.54,Medium
1915,Abu Dhabi,10345.52,Medium
3729,Sharjah,10345.20,Medium
2701,Sharjah,10344.59,Medium
3116,Abu Dhabi,10343.28,Medium
3530,Dubai,10343.10,Medium
3935,Dubai,10340.30,Medium
33,Sharjah,10339.84,Medium
1579,Abu Dhabi,10339.56,Medium
1800,Sharjah,10337.78,Medium
4073,Dubai,10335.85,Medium
4071,Dubai,10335.01,Medium
3922,Dubai,10334.89,Medium
4804,Dubai,10334.78,Medium
2067,Dubai,10334.48,Medium
