cust_id,city,recency_days,purchase_frequency,monetary_value,recency_score,frequency_score,monetary_score,rfm_code,customer_segment
4231,Dubai,20,110,12457.08,3,5,4,354,Loyal
4988,Abu Dhabi,20,97,12456.73,3,3,4,334,Loyal
2781,Dubai,15,108,12456.02,3,5,4,354,Loyal
3905,Dubai,15,106,12452.16,3,5,4,354,Loyal
3926,Sharjah,13,108,12438.51,3,5,4,354,Loyal
3514,Abu Dhabi,12,97,12432.12,3,3,4,334,Loyal
2664,Dubai,21,95,12430.63,3,3,4,334,Loyal
3200,Dubai,20,94,12428.85,3,3,4,334,Loyal
4341,Dubai,1,97,12423.91,5,3,4,534,Loyal
2552,Abu Dhabi,0,96,12419.78,5,3,4,534,Loyal
1643,Dubai,13,108,12416.83,3,5,4,354,Loyal
201,Sharjah,18,103,12413.66,3,4,4,344,Loyal
486,Dubai,6,97,12395.38,4,3,4,434,Loyal
3836,Abu Dhabi,19,101,12394.86,3,4,4,344,Loyal
1696,Abu Dhabi,4,94,12381.96,5,3,4,534,Loyal
1403,Abu Dhabi,21,99,12380.68,3,4,4,344,Loyal
4801,Dubai,4,98,12380.24,4,3,4,434,Loyal
1734,Dubai,15,111,12378.17,3,5,4,354,Loyal
1406,Abu Dhabi,13,97,12370.25,3,3,4,334,Loyal
4858,Sharjah,11,99,12362.33,3,4,4,344,Loyal
3849,Abu Dhabi,13,96,12349.72,3,3,4,334,Loyal
2755,Dubai,13,103,12349.41,3,4,4,344,Loyal
3411,Dubai,17,106,12345.61,3,5,4,354,Loyal
156,Abu Dhabi,13,110,12341.82,3,5,4,354,Loyal
4629,Dubai,14,94,12340.77,3,3,4,334,Loyal
2028,Abu Dhabi,14,99,12320.41,3,4,4,344,Loyal
4030,Sharjah,17,100,12317.90,3,4,4,344,Loyal
199,Dubai,16,107,12317.38,3,5,4,354,Loyal
2825,Dubai,22,94,12316.37,3,3,4,334,Loyal
4188,Abu Dhabi,20,102,12314.52,3,4,4,344,Loyal
47,Sharjah,0,97,12312.03,5,3,4,534,Loyal
2592,Dubai,19,101,12306.06,3,4,4,344,Loyal
1434,Abu Dhabi,20,103,12298.74,3,4,4,344,Loyal
3340,Sharjah,14,118,12297.03,3,5,4,354,Loyal
166,Dubai,5,96,12292.93,4,3,4,434,Loyal
4191,Dubai,14,110,12290.15,3,5,4,354,Loyal
1251,Dubai,8,98,12287.75,4,3,4,434,Loyal
621,Dubai,19,99,12287.03,3,3,4,334,Loyal
939,Dubai,8,98,12285.32,4,3,4,434,Loyal
152,Dubai,12,110,12282.77,3,5,4,354,Loyal
1214,Dubai,2,99,12280.98,5,3,4,534,Loyal
786,Abu Dhabi,12,97,12279.78,3,3,4,334,Loyal
3989,Abu Dhabi,15,117,12272.73,3,5,4,354,Loyal
353,Dubai,17,98,12270.23,3,3,4,334,Loyal
4283,Dubai,21,97,12269.76,3,3,4,334,Loyal
87,Dubai,13,107,12261.54,3,5,4,354,Loyal
74,Abu Dhabi,8,99,12259.60,4,3,4,434,Loyal
1866,Sharjah,19,118,12259.28,3,5,4,354,Loyal
2127,Dubai,22,95,12248.57,3,3,4,334,Loyal
1986,Abu Dhabi,19,104,12220.79,3,4,4,344,Loyal
841,Abu Dhabi,13,100,12217.19,3,4,4,344,Loyal
3318,Dubai,14,103,12212.21,3,4,4,344,Loyal
169,Dubai,15,99,12206.33,3,3,4,334,Loyal
2673,Sharjah,20,102,12204.61,3,4,4,344,Loyal
2487,Abu Dhabi,19,107,12203.70,3,5,4,354,Loyal
2477,Dubai,20,96,12191.98,3,3,4,334,Loyal
4539,Dubai,9,96,12183.74,4,3,4,434,Loyal
2194,Sharjah,19,99,12178.67,3,4,4,344,Loyal
3391,Sharjah,12,106,12174.50,3,5,4,354,Loyal
2363,Sharjah,20,100,12169.05,3,4,4,344,Loyal
342,Dubai,13,99,12158.51,3,3,4,334,Loyal
3081,Abu Dhabi,22,102,12158.16,3,4,4,344,Loyal
2575,Dubai,15,102,12157.93,3,4,4,344,Loyal
1066,Abu Dhabi,21,94,12157.44,3,3,4,334,Loyal
3498,Dubai,14,102,12155.64,3,4,4,344,Loyal
4247,Dubai,19,97,12154.77,3,3,4,334,Loyal
4886,Abu Dhabi,20,94,12153.76,3,3,4,334,Loyal
1753,Dubai,16,102,12152.86,3,4,4,344,Loyal
83,Dubai,1,96,12149.71,5,3,4,534,Loyal
1581,Dubai,3,95,12145.08,5,3,4,534,Loyal
599,Sharjah,12,99,12142.19,3,3,4,334,Loyal
4462,Dubai,12,96,12141.40,3,3,4,334,Loyal
1352,Abu Dhabi,21,98,12140.47,3,3,4,334,Loyal
1247,Sharjah,14,107,12133.73,3,5,4,354,Loyal
2465,Sharjah,6,98,12131.10,4,3,4,434,Loyal
92,Abu Dhabi,22,104,12119.83,3,4,4,344,Loyal
4895,Dubai,0,98,12116.24,5,3,4,534,Loyal
4594,Dubai,2,96,12103.45,5,3,4,534,Loyal
3420,Abu Dhabi,18,100,12102.88,3,4,4,344,Loyal
2079,Sharjah,17,119,12097.77,3,5,4,354,Loyal
4827,Abu Dhabi,6,94,12082.86,4,3,4,434,Loyal
4392,Dubai,12,113,12078.58,3,5,4,354,Loyal
3118,Abu Dhabi,15,115,12077.76,3,5,4,354,Loyal
2805,Sharjah,6,96,12077.29,4,3,4,434,Loyal
1809,Sharjah,5,97,12075.94,4,3,4,434,Loyal
4415,Abu Dhabi,0,94,12072.17,5,3,4,534,Loyal
3711,Abu Dhabi,20,97,12071.60,3,3,4,334,Loyal
4791,Dubai,19,108,12069.84,3,5,4,354,Loyal
4375,Dubai,1,97,12066.74,5,3,4,534,Loyal
271,Abu Dhabi,10,96,12061.97,4,3,4,434,Loyal
3557,Abu Dhabi,20,108,12031.46,3,5,4,354,Loyal
1639,Abu Dhabi,3,97,12023.33,5,3,4,534,Loyal
4547,Dubai,4,95,12019.80,4,3,4,434,Loyal
758,Dubai,19,105,11993.86,3,5,4,354,Loyal
2582,Dubai,19,100,11986.16,3,4,4,344,Loyal
127,Dubai,10,98,11983.27,4,3,4,434,Loyal
2852,Dubai,17,107,11982.47,3,5,4,354,Loyal
3210,Abu Dhabi,14,100,11982.21,3,4,4,344,Loyal
835,Dubai,7,98,11981.32,4,3,4,434,Loyal
4913,Dubai,13,107,11973.43,3,5,4,354,Loyal
17,Sharjah,13,97,11971.82,3,3,4,334,Loyal
4805,Dubai,10,97,11970.51,4,3,4,434,Loyal
2043,Abu Dhabi,13,102,11970.17,3,4,4,344,Loyal
4329,Dubai,2,97,11959.69,5,3,4,534,Loyal
4168,Dubai,7,94,11959.00,4,3,4,434,Loyal
4703,Abu Dhabi,17,102,11958.52,3,4,4,344,Loyal
2208,Sharjah,17,99,11957.45,3,4,4,344,Loyal
507,Abu Dhabi,13,105,11953.49,3,5,4,354,Loyal
4786,Abu Dhabi,13,98,11953.49,3,3,4,334,Loyal
3303,Abu Dhabi,3,95,11946.87,5,3,4,534,Loyal
1729,Abu Dhabi,14,97,11945.86,3,3,4,334,Loyal
1365,Abu Dhabi,12,113,11945.77,3,5,4,354,Loyal
2176,Dubai,22,97,11945.40,3,3,4,334,Loyal
1850,Dubai,7,95,11945.02,4,3,4,434,Loyal
3390,Sharjah,11,94,11943.33,4,3,4,434,Loyal
527,Dubai,12,99,11942.71,3,3,4,334,Loyal
3488,Dubai,0,94,11939.14,5,3,4,534,Loyal
3839,Abu Dhabi,3,96,11935.39,5,3,4,534,Loyal
4373,Dubai,17,102,11935.26,3,4,4,344,Loyal
3140,Dubai,15,106,11935.17,3,5,4,354,Loyal
4193,Dubai,17,108,11932.08,3,5,4,354,Loyal
136,Dubai,14,105,11929.84,3,5,4,354,Loyal
2407,Dubai,19,96,11927.15,3,3,4,334,Loyal
712,Sharjah,9,95,11918.60,4,3,4,434,Loyal
2824,Dubai,3,96,11912.04,5,3,4,534,Loyal
1208,Abu Dhabi,5,98,11909.23,4,3,4,434,Loyal
1507,Dubai,19,110,11896.46,3,5,4,354,Loyal
2469,Abu Dhabi,0,95,11891.23,5,3,4,534,Loyal
4648,Dubai,11,106,11885.02,3,5,4,354,Loyal
147,Dubai,14,115,11877.51,3,5,4,354,Loyal
214,Dubai,21,99,11866.20,3,3,4,334,Loyal
4110,Sharjah,0,98,11857.35,5,3,4,534,Loyal
1197,Sharjah,10,95,11854.79,4,3,4,434,Loyal
4043,Sharjah,21,117,11847.87,3,5,4,354,Loyal
1003,Sharjah,4,99,11836.86,5,3,4,534,Loyal
3874,Dubai,13,117,11835.05,3,5,4,354,Loyal
802,Dubai,13,96,11834.84,3,3,4,334,Loyal
2595,Dubai,12,118,11834.32,3,5,4,354,Loyal
2918,Sharjah,21,107,11832.83,3,5,4,354,Loyal
276,Dubai,17,112,11827.54,3,5,4,354,Loyal
1298,Dubai,12,106,11827.17,3,5,4,354,Loyal
3921,Abu Dhabi,5,98,11823.54,4,3,4,434,Loyal
4879,Dubai,6,96,11818.39,4,3,4,434,Loyal
3704,Abu Dhabi,3,95,11812.85,5,3,4,534,Loyal
1813,Dubai,13,102,11804.51,3,4,4,344,Loyal
3371,Sharjah,3,97,11804.07,5,3,4,534,Loyal
2830,Dubai,20,116,11803.99,3,5,4,354,Loyal
2336,Dubai,3,98,11803.48,5,3,4,534,Loyal
4456,Dubai,6,95,11800.94,4,3,4,434,Loyal
3968,Dubai,8,96,11800.90,4,3,4,434,Loyal
3624,Dubai,16,104,11800.68,3,4,4,344,Loyal
1716,Dubai,18,104,11792.91,3,4,4,344,Loyal
2141,Sharjah,16,107,11790.14,3,5,4,354,Loyal
1285,Dubai,13,97,11787.91,3,3,4,334,Loyal
4638,Abu Dhabi,21,98,11786.75,3,3,4,334,Loyal
1695,Abu Dhabi,3,96,11782.70,5,3,4,534,Loyal
2684,Dubai,17,106,11782.29,3,5,4,354,Loyal
350,Sharjah,5,95,11780.97,4,3,4,434,Loyal
338,Abu Dhabi,6,98,11773.74,4,3,4,434,Loyal
535,Sharjah,13,102,11765.52,3,4,4,344,Loyal
1498,Dubai,20,98,11763.69,3,3,4,334,Loyal
4448,Abu Dhabi,2,97,11761.57,5,3,4,534,Loyal
4757,Dubai,2,98,11759.37,5,3,4,534,Loyal
1453,Abu Dhabi,20,103,11754.66,3,4,4,344,Loyal
3726,Dubai,15,96,11754.43,3,3,4,334,Loyal
1012,Sharjah,19,94,11751.25,3,3,4,334,Loyal
508,Dubai,12,110,11750.29,3,5,4,354,Loyal
4318,Dubai,20,101,11743.40,3,4,4,344,Loyal
4273,Dubai,15,96,11741.71,3,3,4,334,Loyal
3936,Abu Dhabi,13,97,11741.23,3,3,4,334,Loyal
4612,Abu Dhabi,0,97,11737.81,5,3,4,534,Loyal
354,Sharjah,14,98,11731.40,3,3,4,334,Loyal
1628,Dubai,0,95,11731.14,5,3,4,534,Loyal
4924,Abu Dhabi,17,96,11722.01,3,3,4,334,Loyal
70,Dubai,20,111,11718.64,3,5,4,354,Loyal
1542,Abu Dhabi,1,97,11711.49,5,3,4,534,Loyal
104,Sharjah,3,97,11708.36,5,3,4,534,Loyal
4240,Dubai,3,98,11708.25,5,3,4,534,Loyal
626,Dubai,21,103,11705.01,3,4,4,344,Loyal
447,Dubai,8,98,11700.25,4,3,4,434,Loyal
2479,Dubai,19,106,11699.59,3,5,4,354,Loyal
2630,Dubai,20,97,11699.38,3,3,4,334,Loyal
4944,Sharjah,14,114,11695.98,3,5,4,354,Loyal
1787,Dubai,4,96,11692.04,5,3,4,534,Loyal
2874,Dubai,19,101,11691.06,3,4,4,344,Loyal
3911,Dubai,1,94,11684.51,5,3,4,534,Loyal
1912,Sharjah,13,102,11681.70,3,4,4,344,Loyal
2413,Dubai,1,95,11673.95,5,3,4,534,Loyal
972,Dubai,4,94,11672.17,5,3,4,534,Loyal
4782,Abu Dhabi,6,95,11668.70,4,3,4,434,Loyal
4493,Dubai,16,104,11653.43,3,4,4,344,Loyal
940,Dubai,19,105,11651.18,3,5,4,354,Loyal
1328,Abu Dhabi,3,99,11645.03,5,3,4,534,Loyal
195,Abu Dhabi,20,114,11642.71,3,5,4,354,Loyal
5000,Dubai,17,107,11637.86,3,5,4,354,Loyal
3943,Dubai,12,103,11631.77,3,4,4,344,Loyal
3631,Dubai,4,95,11627.46,5,3,4,534,Loyal
2877,Abu Dhabi,19,100,11625.26,3,4,4,344,Loyal
4395,Dubai,14,96,11625.17,3,3,4,334,Loyal
3247,Sharjah,12,103,11621.16,3,4,4,344,Loyal
669,Abu Dhabi,21,98,11617.43,3,3,4,334,Loyal
1751,Dubai,22,113,11616.19,3,5,4,354,Loyal
2429,Sharjah,13,108,11615.70,3,5,4,354,Loyal
3724,Dubai,9,98,11613.83,4,3,4,434,Loyal
1423,Abu Dhabi,10,96,11608.43,4,3,4,434,Loyal
1518,Abu Dhabi,1,96,11598.67,5,3,4,534,Loyal
3314,Dubai,13,98,11598.02,3,3,4,334,Loyal
2608,Dubai,19,101,11595.68,3,4,4,344,Loyal
3973,Dubai,20,97,11592.00,3,3,4,334,Loyal
4413,Dubai,13,100,11583.40,3,4,4,344,Loyal
1400,Dubai,15,98,11582.86,3,3,4,334,Loyal
1558,Abu Dhabi,14,99,11582.29,3,4,4,344,Loyal
4217,Sharjah,21,96,11574.77,3,3,4,334,Loyal
4834,Dubai,14,103,11573.13,3,4,4,344,Loyal
531,Dubai,21,96,11564.55,3,3,4,334,Loyal
1386,Abu Dhabi,18,98,11563.53,3,3,4,334,Loyal
4427,Dubai,0,97,11558.26,5,3,4,534,Loyal
3199,Dubai,13,94,11557.95,3,3,4,334,Loyal
3565,Abu Dhabi,20,99,11547.06,3,4,4,344,Loyal
941,Abu Dhabi,11,97,11536.35,4,3,4,434,Loyal
4454,Dubai,12,105,11535.94,3,5,4,354,Loyal
3666,Abu Dhabi,17,95,11522.08,3,3,4,334,Loyal
1533,Abu Dhabi,4,96,11514.32,5,3,4,534,Loyal
3767,Dubai,2,98,11513.81,5,3,4,534,Loyal
4297,Abu Dhabi,19,107,11507.96,3,5,4,354,Loyal
3578,Sharjah,6,94,11507.19,4,3,4,434,Loyal
4726,Dubai,0,97,11507.10,5,3,4,534,Loyal
27,Sharjah,22,103,11505.40,3,4,4,344,Loyal
4831,Dubai,11,99,11502.75,3,4,4,344,Loyal
1574,Dubai,20,98,11490.37,3,3,4,334,Loyal
4399,Sharjah,20,99,11485.97,3,4,4,344,Loyal
2850,Dubai,0,97,11485.45,5,3,4,534,Loyal
1020,Abu Dhabi,6,97,11475.12,4,3,4,434,Loyal
541,Sharjah,6,99,11472.63,4,3,4,434,Loyal
1106,Dubai,1,95,11457.71,5,3,4,534,Loyal
657,Dubai,6,97,11457.62,4,3,4,434,Loyal
3226,Sharjah,3,95,11454.01,5,3,4,534,Loyal
3736,Dubai,13,96,11452.61,3,3,4,334,Loyal
3550,Dubai,16,95,11444.30,3,3,4,334,Loyal
4939,Dubai,5,96,11444.26,4,3,4,434,Loyal
1593,Sharjah,9,97,11443.39,4,3,4,434,Loyal
4390,Abu Dhabi,16,103,11443.16,3,4,4,344,Loyal
1539,Dubai,4,95,11440.22,5,3,4,534,Loyal
836,Sharjah,4,98,11439.56,5,3,4,534,Loyal
3452,Dubai,21,104,11436.87,3,4,4,344,Loyal
749,Sharjah,11,98,11434.76,4,3,4,434,Loyal
2884,Sharjah,19,99,11427.64,3,4,4,344,Loyal
11,Abu Dhabi,12,107,11427.49,3,5,4,354,Loyal
1190,Abu Dhabi,15,109,11423.60,3,5,4,354,Loyal
3441,Abu Dhabi,6,98,11421.43,4,3,4,434,Loyal
4142,Dubai,17,106,11419.13,3,5,4,354,Loyal
4438,Abu Dhabi,12,105,11415.66,3,5,4,354,Loyal
2914,Dubai,17,96,11414.79,3,3,4,334,Loyal
3326,Dubai,19,103,11410.53,3,4,4,344,Loyal
2765,Dubai,5,94,11409.27,4,3,4,434,Loyal
4468,Dubai,6,95,11409.20,4,3,4,434,Loyal
417,Dubai,19,101,11405.88,3,4,4,344,Loyal
2458,Dubai,1,94,11391.14,5,3,4,534,Loyal
2355,Sharjah,13,102,11389.53,3,4,4,344,Loyal
1750,Dubai,11,96,11384.07,4,3,4,434,Loyal
4422,Dubai,3,94,11379.62,5,3,3,533,Loyal
1041,Dubai,10,97,11379.01,4,3,3,433,Loyal
2831,Dubai,12,94,11374.44,3,3,3,333,Loyal
2436,Sharjah,9,103,11372.39,4,4,3,443,Loyal
2985,Dubai,10,102,11371.15,4,4,3,443,Loyal
1192,Abu Dhabi,4,94,11370.59,5,3,3,533,Loyal
133,Dubai,2,99,11368.45,5,3,3,533,Loyal
3319,Abu Dhabi,10,109,11362.89,4,5,3,453,Loyal
2366,Dubai,0,97,11361.17,5,3,3,533,Loyal
4172,Dubai,19,104,11360.96,3,4,3,343,Loyal
4962,Dubai,4,106,11360.54,4,5,3,453,Loyal
4579,Dubai,8,99,11359.95,4,4,3,443,Loyal
2284,Sharjah,22,100,11357.65,3,4,3,343,Loyal
551,Abu Dhabi,10,117,11356.93,4,5,3,453,Loyal
1119,Sharjah,13,94,11355.02,3,3,3,333,Loyal
3277,Dubai,4,104,11354.99,5,4,3,543,Loyal
4526,Sharjah,12,119,11348.09,3,5,3,353,Loyal
4976,Dubai,1,101,11346.90,5,4,3,543,Loyal
963,Abu Dhabi,9,102,11345.73,4,4,3,443,Loyal
1458,Sharjah,18,104,11344.58,3,4,3,343,Loyal
1342,Abu Dhabi,17,100,11343.52,3,4,3,343,Loyal
411,Dubai,20,97,11343.15,3,3,3,333,Loyal
3569,Dubai,11,100,11342.38,4,4,3,443,Loyal
2440,Sharjah,10,103,11341.63,4,4,3,443,Loyal
3245,Sharjah,5,102,11338.15,4,4,3,443,Loyal
2643,Abu Dhabi,1,100,11334.75,5,4,3,543,Loyal
4149,Abu Dhabi,5,96,11333.25,4,3,3,433,Loyal
953,Abu Dhabi,6,109,11327.81,4,5,3,453,Loyal
3720,Dubai,7,104,11325.67,4,4,3,443,Loyal
2618,Dubai,17,108,11325.48,3,5,3,353,Loyal
4509,Abu Dhabi,16,101,11322.91,3,4,3,343,Loyal
3237,Dubai,3,95,11322.90,5,3,3,533,Loyal
1373,Dubai,0,99,11315.13,5,3,3,533,Loyal
1140,Dubai,15,103,11307.79,3,4,3,343,Loyal
2620,Abu Dhabi,16,108,11303.83,3,5,3,353,Loyal
4849,Dubai,6,99,11302.86,4,4,3,443,Loyal
2189,Abu Dhabi,1,106,11299.98,5,5,3,553,Loyal
3305,Dubai,17,96,11298.22,3,3,3,333,Loyal
1495,Sharjah,9,101,11297.60,4,4,3,443,Loyal
13,Abu Dhabi,20,109,11294.83,3,5,3,353,Loyal
2713,Sharjah,3,107,11292.56,5,5,3,553,Loyal
3264,Dubai,17,109,11292.31,3,5,3,353,Loyal
331,Dubai,11,97,11289.59,4,3,3,433,Loyal
2211,Abu Dhabi,10,95,11287.22,4,3,3,433,Loyal
1355,Abu Dhabi,11,98,11286.23,4,3,3,433,Loyal
2358,Abu Dhabi,22,99,11282.85,3,4,3,343,Loyal
1963,Dubai,3,105,11281.82,5,5,3,553,Loyal
3297,Dubai,0,94,11276.29,5,3,3,533,Loyal
4600,Dubai,0,102,11275.25,5,4,3,543,Loyal
182,Sharjah,2,98,11274.72,5,3,3,533,Loyal
4754,Dubai,2,110,11270.23,5,5,3,553,Loyal
3938,Dubai,4,102,11270.00,5,4,3,543,Loyal
910,Abu Dhabi,7,100,11262.26,4,4,3,443,Loyal
1644,Abu Dhabi,6,94,11261.71,4,3,3,433,Loyal
662,Sharjah,1,96,11261.19,5,3,3,533,Loyal
2428,Abu Dhabi,0,107,11259.63,5,5,3,553,Loyal
1268,Dubai,3,94,11256.25,5,3,3,533,Loyal
546,Dubai,9,106,11254.69,4,5,3,453,Loyal
1562,Abu Dhabi,1,105,11254.35,5,5,3,553,Loyal
4633,Sharjah,8,107,11251.51,4,5,3,453,Loyal
2475,Dubai,2,98,11249.49,5,3,3,533,Loyal
2976,Abu Dhabi,9,103,11247.19,4,4,3,443,Loyal
1058,Abu Dhabi,18,105,11245.31,3,5,3,353,Loyal
4262,Dubai,6,102,11235.82,4,4,3,443,Loyal
1637,Dubai,19,97,11227.80,3,3,3,333,Loyal
2782,Abu Dhabi,19,96,11227.27,3,3,3,333,Loyal
3505,Abu Dhabi,13,103,11223.79,3,4,3,343,Loyal
4533,Abu Dhabi,9,108,11219.32,4,5,3,453,Loyal
3708,Abu Dhabi,7,100,11219.06,4,4,3,443,Loyal
1270,Dubai,10,96,11218.79,4,3,3,433,Loyal
2311,Abu Dhabi,1,100,11217.86,5,4,3,543,Loyal
1294,Dubai,0,100,11215.91,5,4,3,543,Loyal
4230,Dubai,3,99,11215.74,5,4,3,543,Loyal
985,Dubai,22,103,11215.44,3,4,3,343,Loyal
4428,Abu Dhabi,17,97,11215.39,3,3,3,333,Loyal
719,Dubai,1,103,11212.50,5,4,3,543,Loyal
3895,Abu Dhabi,9,102,11206.29,4,4,3,443,Loyal
4613,Abu Dhabi,2,112,11205.36,5,5,3,553,Loyal
1187,Abu Dhabi,3,105,11204.90,5,5,3,553,Loyal
2294,Dubai,1,96,11204.43,5,3,3,533,Loyal
16,Abu Dhabi,1,100,11201.61,5,4,3,543,Loyal
514,Dubai,1,106,11196.21,5,5,3,553,Loyal
1987,Dubai,18,104,11194.01,3,4,3,343,Loyal
4279,Dubai,1,108,11192.69,5,5,3,553,Loyal
2102,Dubai,8,102,11191.12,4,4,3,443,Loyal
4570,Dubai,7,102,11190.30,4,4,3,443,Loyal
3258,Sharjah,12,96,11187.61,3,3,3,333,Loyal
3129,Abu Dhabi,1,102,11182.68,5,4,3,543,Loyal
2635,Dubai,3,112,11174.72,5,5,3,553,Loyal
981,Dubai,5,103,11174.28,4,4,3,443,Loyal
3754,Sharjah,4,96,11174.24,5,3,3,533,Loyal
3897,Dubai,14,100,11173.08,3,4,3,343,Loyal
1390,Dubai,13,96,11173.01,3,3,3,333,Loyal
3586,Dubai,14,98,11168.37,3,3,3,333,Loyal
851,Sharjah,21,95,11168.07,3,3,3,333,Loyal
3753,Dubai,6,96,11164.33,4,3,3,433,Loyal
3551,Abu Dhabi,0,98,11160.12,5,3,3,533,Loyal
2848,Dubai,22,102,11158.64,3,4,3,343,Loyal
3773,Dubai,4,104,11156.92,5,4,3,543,Loyal
532,Sharjah,14,109,11155.49,3,5,3,353,Loyal
947,Dubai,4,112,11152.53,5,5,3,553,Loyal
1283,Abu Dhabi,7,103,11151.52,4,4,3,443,Loyal
2482,Abu Dhabi,0,97,11146.84,5,3,3,533,Loyal
3529,Dubai,10,104,11143.77,4,4,3,443,Loyal
2629,Dubai,6,94,11142.87,4,3,3,433,Loyal
3146,Abu Dhabi,10,100,11141.79,4,4,3,443,Loyal
4348,Dubai,11,113,11139.12,3,5,3,353,Loyal
2276,Dubai,7,104,11131.53,4,4,3,443,Loyal
3020,Dubai,8,100,11130.69,4,4,3,443,Loyal
3952,Dubai,0,102,11127.09,5,4,3,543,Loyal
1232,Dubai,3,99,11124.77,5,3,3,533,Loyal
3977,Dubai,12,102,11121.86,3,4,3,343,Loyal
2882,Dubai,6,100,11114.59,4,4,3,443,Loyal
2644,Abu Dhabi,13,101,11108.88,3,4,3,343,Loyal
2126,Dubai,20,96,11106.51,3,3,3,333,Loyal
1332,Dubai,20,105,11102.41,3,5,3,353,Loyal
3384,Dubai,1,108,11101.75,5,5,3,553,Loyal
1989,Dubai,9,95,11101.70,4,3,3,433,Loyal
1792,Sharjah,1,103,11101.58,5,4,3,543,Loyal
2995,Dubai,4,107,11099.46,5,5,3,553,Loyal
1527,Abu Dhabi,17,104,11099.23,3,4,3,343,Loyal
2544,Dubai,1,109,11099.12,5,5,3,553,Loyal
4449,Dubai,0,100,11099.11,5,4,3,543,Loyal
2974,Abu Dhabi,18,98,11095.64,3,3,3,333,Loyal
106,Sharjah,2,95,11093.94,5,3,3,533,Loyal
1666,Abu Dhabi,1,96,11093.61,5,3,3,533,Loyal
2833,Dubai,1,115,11092.37,5,5,3,553,Loyal
4113,Abu Dhabi,9,104,11092.33,4,4,3,443,Loyal
476,Dubai,3,102,11082.39,5,4,3,543,Loyal
3647,Abu Dhabi,9,94,11078.88,4,3,3,433,Loyal
215,Dubai,9,97,11078.10,4,3,3,433,Loyal
31,Dubai,3,96,11076.46,5,3,3,533,Loyal
3983,Abu Dhabi,19,103,11075.34,3,4,3,343,Loyal
275,Dubai,2,102,11075.26,5,4,3,543,Loyal
4748,Abu Dhabi,8,96,11073.19,4,3,3,433,Loyal
1428,Dubai,0,96,11072.42,5,3,3,533,Loyal
2954,Sharjah,11,100,11072.06,4,4,3,443,Loyal
2555,Dubai,7,94,11069.29,4,3,3,433,Loyal
1504,Sharjah,1,110,11065.76,5,5,3,553,Loyal
879,Sharjah,1,103,11061.09,5,4,3,543,Loyal
189,Abu Dhabi,22,97,11056.77,3,3,3,333,Loyal
2253,Abu Dhabi,16,98,11055.58,3,3,3,333,Loyal
4436,Sharjah,11,107,11055.37,3,5,3,353,Loyal
2362,Sharjah,10,95,11054.72,4,3,3,433,Loyal
3239,Sharjah,8,102,11049.54,4,4,3,443,Loyal
3386,Abu Dhabi,14,101,11047.44,3,4,3,343,Loyal
329,Sharjah,5,97,11045.82,4,3,3,433,Loyal
4125,Abu Dhabi,11,100,11038.98,4,4,3,443,Loyal
1918,Dubai,13,100,11037.10,3,4,3,343,Loyal
2633,Sharjah,20,102,11031.39,3,4,3,343,Loyal
3014,Sharjah,16,101,11021.41,3,4,3,343,Loyal
3153,Dubai,6,97,11020.61,4,3,3,433,Loyal
1345,Abu Dhabi,3,103,11019.82,5,4,3,543,Loyal
3713,Dubai,8,103,11010.99,4,4,3,443,Loyal
3128,Dubai,1,95,11010.55,5,3,3,533,Loyal
4137,Sharjah,1,99,11009.50,5,4,3,543,Loyal
4303,Abu Dhabi,1,99,11009.17,5,4,3,543,Loyal
1740,Dubai,3,98,11005.25,5,3,3,533,Loyal
1326,Sharjah,8,102,11005.03,4,4,3,443,Loyal
3300,Abu Dhabi,2,94,11002.74,5,3,3,533,Loyal
2460,Sharjah,18,113,11002.53,3,5,3,353,Loyal
2,Abu Dhabi,9,108,11002.53,4,5,3,453,Loyal
3826,Dubai,8,100,10999.69,4,4,3,443,Loyal
4084,Dubai,8,103,10992.18,4,4,3,443,Loyal
1082,Abu Dhabi,2,105,10989.63,5,5,3,553,Loyal
3847,Dubai,4,106,10988.90,5,5,3,553,Loyal
3240,Sharjah,21,95,10984.04,3,3,3,333,Loyal
1799,Dubai,8,94,10978.29,4,3,3,433,Loyal
980,Sharjah,18,98,10976.35,3,3,3,333,Loyal
4457,Sharjah,7,103,10975.95,4,4,3,443,Loyal
1259,Abu Dhabi,3,104,10974.79,5,4,3,543,Loyal
752,Dubai,10,104,10969.31,4,4,3,443,Loyal
4947,Abu Dhabi,3,105,10965.29,5,5,3,553,Loyal
1097,Dubai,0,105,10960.30,5,5,3,553,Loyal
2984,Dubai,3,108,10959.19,5,5,3,553,Loyal
2754,Dubai,2,96,10957.15,5,3,3,533,Loyal
4659,Abu Dhabi,11,96,10949.22,3,3,3,333,Loyal
2560,Dubai,5,102,10948.08,4,4,3,443,Loyal
714,Abu Dhabi,5,104,10946.62,4,4,3,443,Loyal
1047,Sharjah,12,104,10944.65,3,4,3,343,Loyal
4753,Dubai,12,97,10942.40,3,3,3,333,Loyal
488,Abu Dhabi,21,110,10940.67,3,5,3,353,Loyal
2162,Dubai,15,104,10938.13,3,4,3,343,Loyal
3605,Dubai,14,100,10937.05,3,4,3,343,Loyal
3078,Sharjah,13,105,10936.48,3,5,3,353,Loyal
4729,Sharjah,11,96,10935.13,3,3,3,333,Loyal
3628,Sharjah,3,98,10930.94,5,3,3,533,Loyal
